Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
Lamborghini,Urus,,"29,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,200962
Aston,Dbs,,"1,500km","5,200cc",PETROL,AT,,FR,,,,Coupe,2,200322
Amg,Gclass,,"1,000km","3,980cc",PETROL,AT,,4WD,,,,SUV,5,200872
Aston,Dbs,,"9,000km","5,200cc",PETROL,AT,,FR,,,,Coupe,2,202692
Bentley,Continental,,"12,000km","4,000cc",PETROL,AT,,4WD,,,,Coupe,4,202242
Ferrari,488 Spider,,"6,000km","3,900cc",PETROL,AT,,,,,,Convertible,2,200902
Lamborghini,Urus,,"29,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,200962
Aston,Dbs,,"1,500km","5,200cc",PETROL,AT,,FR,,,,Coupe,2,200322
Amg,Gclass,,"1,000km","3,980cc",PETROL,AT,,4WD,,,,SUV,5,200872
Ferrari,458 Italia,,"25,000km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,199512
Porsche,911,,"1,620km","3,740cc",PETROL,AT,,4WD,,,,Coupe,4,199452
Jaguar,F Type,,"13,437km","5,000cc",PETROL,AT,,,,,,Coupe,2,198352
Nissan,Skyline,,"129,853km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,198312
Ferrari,488 Gtb,,"8,349km","3,900cc",PETROL,AT,,,,,,Coupe,2,198112
Amg,Gclass,,"2,200km","3,980cc",PETROL,AT,,4WD,,,,SUV,5,198792
Ferrari,Rome,,"8,146km","3,900cc",PETROL,AT,,2WD,,,,Coupe,4,197232
Ferrari,Rome,,"1,300km","3,900cc",PETROL,AT,,,,,,Coupe,4,196992
Ferrari,458 Spider,,"26,000km","4,500cc",PETROL,AT,,,,,,Convertible,2,196872
Ferrari,F12 Berlinetta,,"50,000km","6,300cc",PETROL,AT,,,,,,Coupe,2,196882
Lamborghini,Huracan,,"11,040km","5,200cc",PETROL,AT,,2WD,,,,Coupe,2,196572
Porsche,911,,"60,000km","3,600cc",PETROL,MT,,,,,,Coupe,2,196592
Ferrari,Rome,,"4,960km","3,900cc",PETROL,AT,,,,,,Coupe,4,195552
Ferrari,488 Gtb,,"16,000km","3,900cc",PETROL,AT,,MR,,,,Coupe,2,195342
Ferrari,488 Gtb,,"11,090km","3,900cc",PETROL,AT,,,,,,Coupe,2,195332
Nissan,Gt R,,800km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,195292
Maserati,Mc20,,490km,"3,000cc",PETROL,AT,,MR,,,,Coupe,2,193982
Ferrari,458 Italia,,"16,501km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,193662
Porsche,911,,"4,700km","3,000cc",PETROL,AT,,,,,,Coupe,4,193312
Porsche,911,,"7,080km","3,000cc",PETROL,AT,,4WD,,,,Coupe,4,192992
Ferrari,458 Italia,,"9,744km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,192842
Ferrari,488 Gtb,,"5,374km","3,900cc",PETROL,AT,,MR,,,,Coupe,2,192842
Ferrari,Rome,,"6,000km","3,900cc",PETROL,AT,,2WD,,,,Coupe,4,192652
Nissan,Gt R,,"2,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,191212
Nissan,Gt R,,100km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,191202
Ferrari,Rome,,"1,700km","3,850cc",PETROL,AT,,,,,,Coupe,4,190982
Aston,Vantage,,"5,000km","4,000cc",PETROL,AT,,,,,,Coupe,2,191052
Ferrari,360,,"15,000km","3,600cc",PETROL,MT,,,,,,Coupe,2,189662
Amg,Gclass,,"7,155km","4,000cc",PETROL,AT,,4WD,,,,SUV,,188932
Maserati,Mc20,,310km,"3,000cc",PETROL,AT,,2WD,,,,Coupe,2,188082
Nissan,Gt R,,"1,620km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,187522
Lamborghini,Huracan,,"14,500km","5,200cc",PETROL,AT,,,,,,Coupe,2,187172
Porsche,911,,"11,000km","3,000cc",PETROL,AT,,,,,,Coupe,,186792
Amg,Gclass,,"13,150km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,187472
Land,Range Rover,,"3,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,186522
Amg,Gclass,,"5,000km","3,982cc",PETROL,AT,,4WD,,,,SUV,5,186502
Ferrari,488 Gtb,,"20,633km","3,900cc",PETROL,AT,,,,,,Coupe,2,185702
Lamborghini,Huracan,,"7,000km","5,200cc",PETROL,AT,,2WD,,,,Coupe,2,185052
Lamborghini,Huracan,,"10,000km","5,200cc",PETROL,AT,,MR,,,,Coupe,2,183972
Bmw,Huracan,,"20,100km","5,200cc",PETROL,AT,,4WD,,,,Convertible,2,183892
Amg,Gclass,,600km,"4,000cc",PETROL,AT,,4WD,,,,SUV,5,184422
Ferrari,458 Italia,,"46,000km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,183792
Maserati,Mc20,,"2,000km","3,000cc",PETROL,AT,,,,,,Coupe,2,183882
Ferrari,Rome,,"4,378km","3,900cc",PETROL,AT,,2WD,,,,Coupe,4,183722
Porsche,Cayenne,,"2,907km","4,000cc",PETROL,AT,,4WD,,,,SUV,4,180652
Lamborghini,Huracan,,"14,030km","5,200cc",PETROL,AT,,MR,,,,Coupe,2,179982
Ferrari,Gtc 4Lusso,,"5,000km","3,900cc",PETROL,AT,,FR,,,,Coupe,4,180382
Amg,Gclass,,"7,000km","3,982cc",PETROL,AT,,4WD,,,,SUV,5,180692
Amg,Gclass,,"3,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,180462
Ferrari,430 Scuderia,,"33,000km","4,300cc",PETROL,AT,,MR,,,,Coupe,2,179802
Ferrari,488 Gtb,,"16,684km","3,900cc",PETROL,AT,,,,,,Coupe,2,179492
Ferrari,488 Gtb,,"15,430km","3,900cc",PETROL,AT,,,,,,Coupe,2,179462
Amg,Gclass,,"4,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,179552
Land,Range Rover Sport,,"7,000km","4,400cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,179162
Bentley,Continental,,"33,000km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,178792
Amg,Gclass,,"6,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,179012
Nissan,Skyline,,"15,524km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,178222
Bentley,Continental,,"8,000km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,178222
Nissan,Gt R,,"6,162km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,176842
Porsche,Panamera,,50km,"4,000cc",PETROL,AT,,4WD,,,,Sedan,4,176772
Nissan,Gt R,,"1,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,176652
Maserati,Mc20,,"4,000km","3,000cc",PETROL,AT,,,,,,Coupe,2,176552
Bentley,Bentayga,,"7,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,4,177102
Nissan,Fairlady Z,,"59,000km","2,400cc",PETROL,MT,,FR,,,,Coupe,2,176452
Bentley,Continental,,"27,258km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,176732
Porsche,911,,"2,650km","2,981cc",PETROL,AT,,4WD,,,,Coupe,4,176122
Nissan,Skyline,,"39,563km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,175612
Honda,Nsx,,"9,475km","3,500cc",HYBRID(PETROL),AT,,4WD,,,,Coupe,2,175122
Ferrari,Gtc 4Lusso,,"22,000km","3,900cc",PETROL,AT,,FR,,,,Coupe,4,175322
Amg,Gclass,,"12,900km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,174752
Aston,Dbx,,"6,000km","4,000cc",PETROL,AT,,,,,,SUV,5,174482
Nissan,Skyline,,"27,718km","2,600cc",PETROL,MT,,,,,,Coupe,4,173672
Porsche,Cayenne,,"10,900km","4,000cc",PETROL,AT,,4WD,,,,SUV,4,174102
Lamborghini,Huracan,,"17,500km","5,200cc",PETROL,AT,,,,,,Coupe,2,173532
Amg,Gclass,,"1,970km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,174072
Ferrari,Gtc 4Lusso,,"8,400km","3,900cc",PETROL,AT,,FR,,,,Coupe,4,173302
Ferrari,Portofino,,"1,500km","3,900cc",PETROL,AT,,2WD,,,,Convertible,4,172972
Aston,Dbx,,"16,550km","4,000cc",PETROL,AT,,4WD,,,,SUV,0,173392
Land,Range Rover,,"2,500km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,173572
Nissan,Gt R,,40km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,173012
Ferrari,458 Spider,,"63,000km","4,500cc",PETROL,AT,,MR,,,,Convertible,2,172702
Chrysler,Dbx,,"1,600km","4,000cc",PETROL,AT,,4WD,,,,SUV,0,173042
Lamborghini,Urus,,"51,800km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,173042
Ferrari,458 Italia,,"36,148km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,171402
Ferrari,F430,,"29,179km","4,300cc",PETROL,MT,,,,,,Coupe,2,171212
Amg,Gclass,,"6,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,171432
Porsche,911,,140km,"3,000cc",PETROL,AT,,,,,,Coupe,4,170672
Hino,Profia,,"2,921km","8,860cc",DIESEL,MT,,4WD,,,,Truck,2,184042
Ferrari,Gtc 4Lusso,,"39,000km","3,900cc",PETROL,AT,,FR,,,,Coupe,4,170712
Lamborghini,Huracan,,"13,900km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,169272
Porsche,Cayenne,,"3,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,4,169722
Bmw,M4,,"3,000km","3,000cc",PETROL,AT,,FR,,,,Coupe,2,169372
Porsche,911,,30km,"3,000cc",PETROL,MT,,,,,,Coupe,4,169062
Bentley,Continental,,"29,000km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,169332
Porsche,911,,30km,"3,000cc",PETROL,MT,,,,,,Coupe,4,169062
Bentley,Continental,,"29,000km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,169332
Mazda,Continental,,"8,000km","4,000cc",PETROL,AT,,4WD,,,,Convertible,4,169182
Lamborghini,Huracan,,"9,757km","5,200cc",PETROL,AT,,,,,,Coupe,2,168472
Amg,Gclass,,"17,810km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,169152
Nissan,Gt R,,95km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,168552
Amg,Gclass,,"10,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,168882
Land,Range Rover,,"4,100km","4,400cc",HYBRID(PETROL),AT,,4WD,,,,SUV,7,167992
Porsche,911,,30km,"3,000cc",PETROL,MT,,,,,,Coupe,4,166912
Porsche,911,,280km,"3,000cc",PETROL,MT,,4WD,,,,Coupe,4,166842
Porsche,911,,"4,800km","3,000cc",PETROL,AT,,,,,,Coupe,4,166272
Ferrari,Gtc 4Lusso,,"7,100km","3,900cc",PETROL,AT,,FR,,,,Coupe,4,166402
Lamborghini,Huracan,,"37,000km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,165882
Maserati,Mc20,,100km,"3,000cc",PETROL,AT,,2WD,,,,Coupe,2,165552
Nissan,Gt R,,42km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,164612
Porsche,911,,"12,700km","4,000cc",PETROL,AT,,,,,,Coupe,2,163942
Lamborghini,Huracan,,"11,938km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,163822
Land,Range Rover,,"14,217km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,164132
Porsche,911,,"13,800km","4,000cc",PETROL,AT,,RR,,,,Coupe,2,163742
Porsche,Cayenne,,"7,732km","4,000cc",PETROL,AT,,4WD,,,,SUV,4,163572
Porsche,911,,"10,000km","3,000cc",PETROL,MT,,,,,,Coupe,4,162522
Amg,Gclass,,"2,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,162892
Land,Range Rover,,"2,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,162812
Nissan,Skyline,,"19,510km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,162042
Porsche,911,,"13,800km","4,000cc",PETROL,AT,,,,,,Coupe,2,161942
Nissan,Gt R,,"1,056km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,160862
Nissan,Skyline,,"37,854km","2,600cc",PETROL,MT,,,,,,Coupe,4,160532
Amg,Gclass,,"19,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,161032
Porsche,911,,"1,530km","3,000cc",PETROL,AT,,,,,,Coupe,2,160122
Audi,R8,,"29,000km","5,200cc",PETROL,MT,,4WD,,,,Coupe,2,158982
Hyundai,Bentley,,"5,928km","6,000cc",PETROL,AT,,4WD,,,,Sedan,4,158792
Nissan,Gt R,,"9,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,158542
Isuzu,Giga,,"52,218km","9,830cc",DIESEL,7MT,,,,,,Truck,2,171712
Lamborghini,Huracan,,"14,600km","5,200cc",PETROL,AT,,,,,,Coupe,2,158202
Mercedes,G Class,,"2,200km","3,980cc",PETROL,AT,,4WD,,,,SUV,5,159262
Chevrolet,Corvette,,"1,360km","5,450cc",PETROL,AT,,,,,,Coupe,2,158212
Lamborghini,Huracan,,"33,500km","5,200cc",PETROL,AT,,MR,,,,Coupe,2,157532
Ferrari,458 Italia,,"45,000km","4,500cc",PETROL,AT,,,,,,Coupe,2,157312
Hyundai,Bentley,,"8,600km","4,000cc",PETROL,AT,,4WD,,,,Sedan,5,157852
Lamborghini,Huracan,,"24,000km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,156682
Chevrolet,Corvette,,600km,"5,450cc",PETROL,AT,,,,,,Coupe,2,156242
Nissan,Gt R,,35km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,,156192
Mercedes,G Class,,200km,"3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,156502
Lamborghini,Huracan,,"11,066km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,155762
Lamborghini,Huracan,,"12,000km","5,200cc",PETROL,AT,,,,,,Coupe,,155152
Nissan,Gt R,,"9,666km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,155322
Nissan,Gt R,,"6,300km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,155072
Audi,Rs6,,"2,828km","4,000cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,155052
Ferrari,550,,"67,700km","5,500cc",PETROL,MT,,,,,,Coupe,2,154802
Land,Range Rover,,"29,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,155542
Audi,R8,,"35,000km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,154662
Aston,Db11,,"1,000km","4,000cc",PETROL,AT,,FR,,,,Coupe,2,154742
Lamborghini,Huracan,,"20,000km","5,200cc",PETROL,AT,,,,,,Coupe,2,154532
Chevrolet,Corvette,,"1,700km","5,450cc",PETROL,AT,,,,,,Coupe,2,154682
Bentley,Continental,,"17,351km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,154732
Amg,Gclass,,"2,800km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,155192
Mercedes,G Class,,500km,"3,000cc",DIESEL,AT,,4WD,,,,SUV,5,154462
Honda,Nsx,,"10,852km","3,500cc",PETROL,AT,,4WD,,,,Coupe,2,153172
Nissan,B8,,"3,300km","4,400cc",PETROL,AT,,4WD,,,,Coupe,5,153462
Amg,Gclass,,"5,200km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,153502
Bentley,Bentayga,,"13,000km","3,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,153142
Land,Range Rover,,"1,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,152392
Maserati,Mc20,,"1,954km","3,000cc",PETROL,AT,,2WD,,,,Coupe,2,151272
Hyundai,Ghost Ii,,"12,230km","6,600cc",PETROL,AT,,,,,,Sedan,5,150552
Ferrari,Ff,,"29,000km","6,300cc",PETROL,AT,,4WD,,,,Coupe,4,149712
Ssangyong,Bentayga,,"14,000km","6,000cc",PETROL,AT,,4WD,,,,SUV,5,149522
Nissan,Gt R,,"7,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,147992
Lamborghini,Huracan,,"34,000km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,147592
Toyota,Continental,,"22,000km","4,000cc",PETROL,AT,,4WD,,,,Coupe,4,147832
Toyota,F Type,,"1,100km","5,000cc",PETROL,AT,,4WD,,,,Coupe,2,147612
Ferrari,F430,,"6,900km","4,300cc",PETROL,AT,,,,,,Coupe,2,147512
Aston,Dbx,,"6,700km","4,000cc",PETROL,AT,,4WD,,,,SUV,0,148042
Land,Range Rover,,"7,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,148342
Nissan,Skyline,,"30,090km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,147552
Bentley,Bentayga,,"15,000km","3,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,148092
Ssangyong,Bentayga,,"14,000km","6,000cc",PETROL,AT,,4WD,,,,SUV,5,149522
Nissan,Gt R,,"7,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,147992
Lamborghini,Huracan,,"34,000km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,147592
Toyota,Continental,,"22,000km","4,000cc",PETROL,AT,,4WD,,,,Coupe,4,147832
Toyota,F Type,,"1,100km","5,000cc",PETROL,AT,,4WD,,,,Coupe,2,147612
Ferrari,F430,,"6,900km","4,300cc",PETROL,AT,,,,,,Coupe,2,147512
Aston,Dbx,,"6,700km","4,000cc",PETROL,AT,,4WD,,,,SUV,0,148042
Land,Range Rover,,"7,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,148342
Nissan,Skyline,,"30,090km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,147552
Bentley,Bentayga,,"15,000km","3,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,148092
Nissan,Gt R,,"4,600km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,147612
Hyundai,Bentley,,"10,100km","4,000cc",PETROL,AT,,4WD,,,,Sedan,5,147972
Mercedes,G Class,,"4,300km","2,980cc",DIESEL,AT,,4WD,,,,SUV,5,148072
Audi,Ghost Ii,,"16,000km","6,600cc",PETROL,AT,,FR,,,,Sedan,5,147112
Nissan,Skyline,,"90,000km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,146442
Ferrari,Ff,,"21,000km","6,300cc",PETROL,AT,,4WD,,,,Coupe,4,146402
Land,Range Rover,,"4,210km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,146792
Land,Range Rover,,"8,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,146792
Ferrari,F430 Spider,,"7,000km","4,300cc",PETROL,AT,,,,,,Convertible,2,146032
Ferrari,458 Italia,,"49,742km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,145992
Bentley,Continental,,"11,861km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,146282
Ferrari,California,,"21,829km","4,300cc",PETROL,AT,,FR,,,,Convertible,4,146082
Bentley,Continental,,"11,900km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,146282
Ferrari,599,,"8,230km","6,000cc",PETROL,AT,,FR,,,,Coupe,2,146162
Aston,Dbx,,"4,220km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,146492
Land,Range Rover,,"6,200km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,146692
Amg,Gclass,,"13,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,145472
Isuzu,Giga,,"18,812km","9,830cc",DIESEL,MT,,4WD,,,,Truck Wing,2,162882
Bmw,911,,"42,000km","3,600cc",PETROL,MT,,,,,,Convertible,4,143872
Land,Range Rover,,"15,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,144612
Rolls,Wraith,,"31,800km","6,600cc",PETROL,AT,,,,,,Coupe,4,144282
Mercedes,G Class,,"5,000km","2,920cc",DIESEL,AT,,4WD,,,,SUV,5,144442
Nissan,Skyline,,"15,716km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,143162
Ferrari,F355,,"32,000km","3,500cc",PETROL,MT,,MR,,,,Coupe,2,142952
Amg,Gclass,,"16,900km","3,980cc",PETROL,AT,,4WD,,,,SUV,5,142892
Land,Range Rover,,"22,809km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,142802
Porsche,911,,100km,"3,000cc",PETROL,MT,,,,,,Coupe,2,141872
Mercedes,G Class,,"7,800km","2,920cc",DIESEL,AT,,4WD,,,,SUV,5,142362
Nissan,Skyline,,"62,100km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,141502
Chrysler,Levante,,"1,440km","3,000cc",PETROL,AT,,4WD,,,,SUV,5,141752
Amg,Sl,,"2,000km","4,000cc",PETROL,AT,,4WD,,,,Convertible,4,140702
Land,Range Rover,,"6,700km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,141082
Nissan,Gt R,,"1,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,140492
Nissan,Skyline,,"56,537km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,140302
Land,Range Rover,,"8,711km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,140932
Aston,Dbx,,"7,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,0,140702
Land,Range Rover,,"1,355km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,140982
Ferrari,F430 Spider,,"16,000km","4,300cc",PETROL,AT,,,,,,Convertible,2,140022
Honda,Nsx,,"33,000km","3,000cc",PETROL,MT,,,,,,Coupe,,139922
Porsche,911,,"20,000km","3,600cc",PETROL,MT,,,,,,Coupe,2,139992
Land,Range Rover,,"8,711km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,140932
Aston,Dbx,,"7,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,0,140702
Land,Range Rover,,"1,355km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,140982
Ferrari,F430 Spider,,"16,000km","4,300cc",PETROL,AT,,,,,,Convertible,2,140022
Honda,Nsx,,"33,000km","3,000cc",PETROL,MT,,,,,,Coupe,,139922
Porsche,911,,"20,000km","3,600cc",PETROL,MT,,,,,,Coupe,2,139992
Daihatsu,360,,"18,500km","3,600cc",PETROL,MT,,,,,,Convertible,2,139992
Lamborghini,Huracan,,"33,450km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,139712
Maserati,Mc20,,"6,000km","3,000cc",PETROL,AT,,2WD,,,,Coupe,2,139652
Bentley,Bentayga,,"9,500km","6,000cc",PETROL,AT,,,,,,SUV,,140052
Nissan,Gt R,,"2,270km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,139562
Mitsubishi,Super Great,,"12,814km","10,670cc",DIESEL,AT,,2WD,,,,Truck,2,154862
Amg,Gclass,,"20,826km","4,000cc",PETROL,AT,,4WD,,,,SUV,,139552
Mercedes,G Class,,"23,470km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,139632
Rolls,Phantom,,"40,000km","6,700cc",PETROL,AT,,FR,,,,Sedan,5,139492
Porsche,911,,"5,130km","3,000cc",PETROL,AT,,,,,,Coupe,4,138512
Amg,Gclass,,"24,820km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,139062
Bentley,Bentley,,"15,000km","6,000cc",PETROL,AT,,4WD,,,,Sedan,4,138452
Land,Range Rover,,"9,000km","3,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,138802
Bentley,Continental,,"25,000km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,138252
Amg,Gclass,,"14,300km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,138262
Porsche,Cayenne,,"2,500km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,137182
Land,Range Rover,,"12,781km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,137352
Ferrari,360,,"38,000km","3,600cc",PETROL,MT,,MR,,,,Coupe,2,136542
Maserati,Mc20,,"3,976km","3,000cc",PETROL,AT,,2WD,,,,Coupe,2,136532
Amg,Gclass,,"30,976km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,133442
Audi,Rs6,,"2,000km","4,000cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,133172
Nissan,Gt R,,"12,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,,133012
Nissan,Gt R,,100km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,132982
Nissan,Gt R,,"4,520km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,132982
Porsche,911,,"11,768km","3,000cc",PETROL,AT,,,,,,Coupe,,132762
Land,Range Rover,,100km,"2,993cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,133492
Nissan,Skyline,,"54,700km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,132802
Maserati,Quattroporte,,500km,"3,800cc",PETROL,AT,,,,,,Sedan,5,132612
Rolls,Ghost Ii,,"21,204km","6,600cc",PETROL,AT,,,,,,Sedan,5,132712
Porsche,Panamera,,"8,400km","4,000cc",PETROL,AT,,4WD,,,,Sedan,4,132122
Nissan,Gt R,,32km,"3,800cc",PETROL,AT,,4WD,,,,Coupe,4,131672
Maserati,Gran Turismo,,"12,000km","4,700cc",PETROL,AT,,FR,,,,Coupe,4,131642
Nissan,Gt R,,590km,"3,790cc",PETROL,AT,,,,,,Coupe,4,131592
Dodge,Charger,,650km,"6,200cc",PETROL,AT,,2WD,,,,Sedan,5,131762
Porsche,911,,"7,000km","2,980cc",PETROL,AT,,,,,,Coupe,4,131252
Toyota,Mega Cruiser,,"101,760km","4,100cc",DIESEL,AT,,4WD,,,,SUV,6,132222
Mercedes,G Class,,49km,"2,900cc",DIESEL,AT,,,,,,SUV,5,130902
Ferrari,F355,,"5,220km","3,500cc",PETROL,AT,,2WD,,,,Coupe,2,129782
Audi,Rs6 Avant,,"13,000km","4,000cc",HYBRID(PETROL),AT,,4WD,,,,Station Wagon,5,130262
Ferrari,458 Italia,,"39,000km","4,500cc",PETROL,AT,,MR,,,,Coupe,2,129852
Aston,Dbx,,"23,300km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,130392
Ferrari,F430,,"9,332km","4,300cc",PETROL,AT,,,,,,Coupe,2,129592
Porsche,Cayenne,,"2,000km","4,000cc",PETROL,AT,,4WD,,,,SUV,4,129832
Nissan,Gt R,,"32,100km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,129462
Amg,Gclass,,"18,900km","4,000cc",PETROL,AT,,,,,,SUV,5,129622
Toyota,Century,,"17,786km","5,000cc",HYBRID(PETROL),AT,,,,,,Sedan,5,128702
Nissan,Gt R,,"24,298km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,128062
Land,Range Rover,,"1,020km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,128582
Bentley,Continental,,"19,497km","6,000cc",PETROL,AT,,4WD,,,,Coupe,4,127962
Mercedes,G Class,,"25,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,128142
Bentley,Bentayga,,"17,000km","6,000cc",PETROL,AT,,4WD,,,,SUV,5,127862
Audi,R8,,"26,000km","5,200cc",PETROL,MT,,4WD,,,,Coupe,2,127132
Mini,Mini,,"34,941km","2,000cc",PETROL,AT,,,,,,Hatchback,5,126872
Land,Range Rover,,"16,076km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,127682
Nissan,Gt R,,"19,048km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,127002
