stock_id,make,model,inventory_location,model_code,year,transmission,color,drive,doors,steering,seats,engine_type,body_type,engine_size,mileage,fuel,fob_price,total_price
NY7148,DAIHATSU,MOVE,Nagoya - Japan,DBA-L175S,2007/1,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"112,000km",PETROL,930,2201
AE9517,DAIHATSU,MIRA,Kobe - Japan,DBA-L275S,2007/3,AT,Pink,2WD,5,RHD,4,KF,Hatchback,650cc,"39,000km",PETROL,930,2101
JI3236,DAIHATSU,MIRA,Osaka - Japan,DBA-L275S,2009/11,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"130,000km",PETROL,930,2101
NK7389,NISSAN,OTTI,Nagoya - Japan,DBA-H92W,2006/11,AT,GRAY(D),2WD,5,RHD,4,3G83,Hatchback,650cc,"101,000km",PETROL,920,2091
NJ0922,DAIHATSU,MOVE,Nagoya - Japan,DBA-LA100S,2012/2,AT,Gold,2WD,5,RHD,4,KF,Hatchback,650cc,"86,000km",PETROL,920,2191
RD4125,DAIHATSU,MOVE,Nagoya - Japan,DBA-L175S,2007/3,AT,White,2WD,5,RHD,4,KF,Hatchback,650cc,"92,000km",PETROL,920,2191
OP0760,MITSUBISHI,TOPPO,Yokohama - Japan,DBA-H82A,2011/11,AT,Pink,2WD,5,RHD,4,3G83,Hatchback,650cc,"96,000km",PETROL,920,2191
SB6623,DAIHATSU,MIRA,Yokohama - Japan,DBA-L275S,2011/3,MT,White,2WD,5,RHD,4,KF,Hatchback,650cc,"106,000km",PETROL,920,2091
PS2054,HONDA,STEPWAGON,Nagoya - Japan,DBA-RK1,2012/3,AT,Black,2WD,5,RHD,8,R20A,Mini Van,"1,990cc","163,000km",PETROL,910,2781
NZ0432,DAIHATSU,MIRA,Yokohama - Japan,DBA-L275S,2011/4,AT,Pink,2WD,5,RHD,4,KF,Hatchback,650cc,"44,000km",PETROL,910,2081
AM2017,NISSAN,OTTI,Osaka - Japan,CBA-H92W,2006/11,AT,Gray,2WD,5,RHD,4,3G83,Hatchback,650cc,"55,000km",PETROL,910,2081
MA2097,DAIHATSU,MOVE,Kobe - Japan,DBA-LA100S,2012/3,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"135,000km",PETROL,910,2181
JN4914,DAIHATSU,MOVE,Yokohama - Japan,DBA-L175S,2007/8,AT,Red,2WD,5,RHD,4,KF,Hatchback,650cc,"78,000km",PETROL,910,2181
AG0951,NISSAN,OTTI,Hakata - Japan,DBA-H92W,2010/8,AT,Black,2WD,5,RHD,4,3G83,Hatchback,650cc,"122,000km",PETROL,900,2071
AC0094,NISSAN,OTTI,Yokohama - Japan,DBA-H92W,2008/1,AT,Beige,2WD,5,RHD,4,3G83,Hatchback,650cc,"72,000km",PETROL,900,2071
KG1451,NISSAN,OTTI,Yokohama - Japan,DBA-H92W,2008/12,AT,Rose,2WD,5,RHD,4,3G83,Hatchback,650cc,"151,000km",PETROL,900,2071
BI9183,DAIHATSU,MIRA,Kobe - Japan,DBA-L275S,2010/3,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"167,000km",PETROL,900,2071
OE8358,MERCEDES,B CLASS,Osaka - Japan,CBA-245232,2007/9,AT,Black,2WD,5,RHD,5,266,Hatchback,"1,690cc","142,000km",PETROL,890,2561
VF3604,NISSAN,OTTI,Nagoya - Japan,DBA-H92W,2007/7,AT,Blue(L),2WD,5,RHD,4,3G83,Hatchback,650cc,"118,000km",PETROL,890,2061
ST8002,NISSAN,MARCH,Hakata - Japan,DBA-K13,2012/1,AT,PURPLE(D),2WD,5,RHD,5,HR12,Hatchback,"1,190cc","153,000km",PETROL,890,2261
XY9587,MITSUBISHI,EK WAGON,Osaka - Japan,DBA-H82W,2011/5,AT,Green(L),2WD,5,RHD,4,3G83,Wagon,650cc,"120,000km",PETROL,890,2061
UQ5757,NISSAN,BLUEBIRD SYLPHY,Kobe - Japan,DBA-KG11,2012/5,AT,GRAY(D),2WD,4,RHD,5,MR20,Sedan,"1,990cc","160,000km",PETROL,880,2451
TT7433,TOYOTA,PASSO,Osaka - Japan,DBA-KGC10,2007/11,AT,Silver,2WD,5,RHD,5,1KR,Hatchback,990cc,"105,000km",PETROL,880,2251
CD1325,HONDA,LIFE,Nagoya - Japan,DBA-JC1,2012/7,AT,Silver,2WD,5,RHD,,,Hatchback,660cc,"102,000km",PETROL,880,2051
CR4615,MAZDA,MPV,Nagoya - Japan,DBA-LY3P,2010/1,AT,Blue(D),2WD,5,RHD,8,L3,Mini Van,"2,260cc","215,000km",PETROL,870,2791
GB1149,MITSUBISHI,EK WAGON,Hakata - Japan,DBA-H82W,2008/3,AT,Gray,2WD,5,RHD,4,3G83,Wagon,650cc,"63,000km",PETROL,870,2041
WL9186,NISSAN,OTTI,Osaka - Japan,DBA-H92W,2011/10,AT,Black,2WD,5,RHD,4,3G83,Hatchback,650cc,"104,000km",PETROL,870,2041
VW6283,DAIHATSU,MIRA,Yokohama - Japan,HBD-L275V,2010/10,AT,White,2WD,3,RHD,2[4],KF,Hatchback,650cc,"147,000km",PETROL,870,2041
PG0975,DAIHATSU,MOVE,Yokohama - Japan,DBA-L175S,2008/4,AT,Gold,2WD,5,RHD,4,KF,Hatchback,650cc,"97,000km",PETROL,870,2141
TW4316,SUZUKI,SPLASH,Nagoya - Japan,DBA-XB32S,2010/4,AT,Gray,2WD,5,RHD,5,K12B,Hatchback,"1,240cc","92,000km",PETROL,860,2231
TL7979,DAIHATSU,MOVE,Yokohama - Japan,DBA-L175S,2009/12,AT,Gray,2WD,5,RHD,4,KF,Hatchback,650cc,"131,000km",PETROL,860,2131
UF4345,DAIHATSU,MIRA,Hakata - Japan,DBA-L275S,2009/3,AT,Pink,2WD,5,RHD,4,KF,Hatchback,650cc,"124,000km",PETROL,860,2031
EO4854,HONDA,LIFE,Nagoya - Japan,DBA-JC1,2012/8,AT,Black,2WD,5,RHD,4,P07A,Hatchback,650cc,"121,000km",PETROL,850,2021
VT7378,NISSAN,OTTI,Yokohama - Japan,DBA-H92W,2010/3,AT,Black,2WD,5,RHD,4,3G83,Hatchback,650cc,"88,000km",PETROL,850,2021
MF8346,DAIHATSU,MIRA,Osaka - Japan,GBD-L275V,2008/8,AT,White,2WD,3,RHD,2[4],KF,Hatchback,650cc,"83,000km",PETROL,850,2021
OP9483,MITSUBISHI,EK WAGON,Yokohama - Japan,DBA-H82W,2009/2,AT,Rose,2WD,5,RHD,4,3G83,Wagon,650cc,"73,000km",PETROL,840,2011
EC2495,MITSUBISHI,EK WAGON,Yokohama - Japan,DBA-H82W,2010/5,AT,White,2WD,5,RHD,4,3G83,Wagon,650cc,"82,000km",PETROL,830,2001
PT5681,SUZUKI,SPLASH,Hakata - Japan,DBA-XB32S,2011/10,AT,Black,2WD,5,RHD,5,K12B,Hatchback,"1,240cc","66,000km",PETROL,830,2201
YH9280,NISSAN,OTTI,Hakata - Japan,DBA-H92W,2007/11,AT,Blue(L),2WD,5,RHD,4,3G83,Hatchback,650cc,"144,000km",PETROL,830,2001
JF5429,MITSUBISHI,EK WAGON,Osaka - Japan,DBA-H82W,2008/4,AT,Black,2WD,5,RHD,4,3G83,Wagon,650cc,"123,000km",PETROL,830,2001
XK2592,DAIHATSU,MOVE,Kobe - Japan,DBA-L175S,2008/2,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"73,000km",PETROL,830,2101
WN1380,HONDA,LIFE,Kobe - Japan,DBA-JC1,2010/9,AT,Pearl,2WD,5,RHD,4,P07A,Hatchback,650cc,"140,000km",PETROL,830,2001
RY4138,HONDA,LIFE,Kobe - Japan,DBA-JC1,2011/11,AT,Black,2WD,5,RHD,4,P07A,Hatchback,650cc,"121,000km",PETROL,830,2001
QV8812,MITSUBISHI,EK WAGON,Nagoya - Japan,DBA-H82W,2010/4,AT,Black,2WD,5,RHD,4,3G83,Wagon,650cc,"98,000km",PETROL,820,1991
XN3543,HONDA,LIFE,Kobe - Japan,DBA-JC1,2010/3,AT,Blue(L),2WD,5,RHD,4,P07A,Hatchback,650cc,"88,000km",PETROL,820,1991
ID9210,DAIHATSU,MOVE,Osaka - Japan,DBA-LA100S,2011/2,AT,Gold,2WD,5,RHD,4,KF,Hatchback,650cc,"128,000km",PETROL,810,2081
QK0232,NISSAN,OTTI,Kobe - Japan,DBA-H92W,2012/3,AT,Blue(D),2WD,5,RHD,4,3G83,Hatchback,650cc,"123,000km",PETROL,810,1981
ZG9430,DAIHATSU,MOVE,Kobe - Japan,DBA-L175S,2008/3,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"199,000km",PETROL,810,2081
EC0736,HONDA,LIFE,Kobe - Japan,DBA-JC1,2010/6,AT,Pink,2WD,5,RHD,4,P07A,Hatchback,650cc,"161,000km",PETROL,800,1971
BH7794,SUZUKI,ALTO,Hakata - Japan,DBA-HA24S,2009/8,AT,Blue(L),2WD,5,RHD,4,K6A,Hatchback,650cc,"119,000km",PETROL,800,1971
EP4201,SUZUKI,EVERY,Hakata - Japan,HBD-DA64V,2014/12,AT,White,2WD,5,RHD,2[4],K6A,Van,650cc,"207,000km",PETROL,790,2061
KD2557,NISSAN,OTTI,Yokohama - Japan,DBA-H92W,2010/3,AT,Silver,2WD,5,RHD,4,3G83,Hatchback,650cc,"132,000km",PETROL,790,1961
VV6755,MITSUBISHI,EK WAGON,Kobe - Japan,DBA-H82W,2009/9,AT,White,2WD,5,RHD,4,3G83,Wagon,650cc,"96,000km",PETROL,790,1961
CO9685,HONDA,LIFE,Yokohama - Japan,DBA-JC1,2010/2,AT,Pearl,2WD,5,RHD,4,P07A,Hatchback,650cc,"108,000km",PETROL,780,1951
OG3788,MITSUBISHI,EK WAGON,Hakata - Japan,DBA-H82W,2010/12,AT,Silver,2WD,5,RHD,4,3G83,Wagon,650cc,"99,000km",PETROL,770,1941
RQ0466,MITSUBISHI,EK WAGON,Hakata - Japan,DBA-H82W,2010/6,AT,Blue(D),2WD,5,RHD,4,3G83,Wagon,650cc,"155,000km",PETROL,770,1941
XL9571,HONDA,LIFE,Hakata - Japan,DBA-JC1,2010/9,AT,Pearl,2WD,5,RHD,4,P07A,Hatchback,650cc,"106,000km",PETROL,770,1941
PK2645,NISSAN,OTTI,Yokohama - Japan,DBA-H92W,2007/11,AT,Black,2WD,5,RHD,4,3G83,Hatchback,650cc,"32,000km",PETROL,760,1931
FM7553,DAIHATSU,MOVE,Hakata - Japan,DBA-L175S,2009/8,AT,Green(L),2WD,5,RHD,4,KF,Hatchback,650cc,"168,000km",PETROL,760,2031
OI9711,HONDA,FREED,Yokohama - Japan,DBA-GB3,2008/10,AT,Blue(D),2WD,5,RHD,7,L15A,Mini Van,"1,490cc","152,000km",PETROL,750,2421
OB1643,MITSUBISHI,EK WAGON,Yokohama - Japan,DBA-H82W,2011/11,AT,Rose,2WD,5,RHD,4,3G83,Wagon,650cc,"152,000km",PETROL,750,1921
GL1492,NISSAN,OTTI,Hakata - Japan,DBA-H92W,2009/9,AT,Silver,2WD,5,RHD,4,3G83,Hatchback,650cc,"183,000km",PETROL,740,1911
XP7626,SUZUKI,SPLASH,Hakata - Japan,DBA-XB32S,2010/3,AT,Blue,2WD,5,RHD,5,K12B,Hatchback,"1,240cc","180,000km",PETROL,730,2101
TV7193,SUZUKI,SPLASH,Hakata - Japan,DBA-XB32S,2009/12,AT,Blue,2WD,5,RHD,5,K12B,Hatchback,"1,240cc","194,000km",PETROL,680,2051
BE2489,NISSAN,WINGROAD,Yokohama - Japan,DBA-Y12,2013/2,AT,Gray,2WD,5,RHD,5,HR15,Station Wagon,"1,490cc","128,000km",PETROL,960,2531
TK7513,DAIHATSU,MIRA,Nagoya - Japan,DBA-L275S,2012/3,5MT,Gold,2WD,5,RHD,4,KF,Hatchback,650cc,"37,000km",PETROL,910,2181
FE5638,MITSUBISHI,EK WAGON,Nagoya - Japan,DBA-H82W,2012/3,AT,Pearl,2WD,5,RHD,4,3G83,Wagon,650cc,"132,000km",PETROL,820,1991
CX0978,MITSUBISHI,CANTER TRUCK,Osaka - Japan,KC-FE517BD,1996/10,MT,White,2WD,2,RHD,3,4D33,Truck,"4,210cc","180,000km",DIESEL,9930,11993
EI5999,MITSUBISHI,CANTER TRUCK,Osaka - Japan,KC-FE517BD,1996/7,MT,Blue,2WD,3,RHD,3,4D33,Truck,"4,210cc","173,000km",DIESEL,8600,10640
RG9960,HONDA,STEPWAGON SPADA,Yokohama - Japan,DBA-RK5,2013/10,AT,PURPLE(D),2WD,5,RHD,8,R20A,Mini Van,"1,990cc","134,000km",PETROL,1490,3362
FW3589,TOYOTA,PASSO,Yokohama - Japan,DBA-KGC35,2015/2,AT,PURPLE(D),4WD,5,RHD,5,1KR,Hatchback,990cc,"91,000km",PETROL,1010,2381
JB1987,MITSUBISHI,CANTER TRUCK,Osaka - Japan,U-FB308B,1991/6,MT,White,2WD,2,RHD,3,4DR7,Truck,"2,830cc","146,000km",DIESEL,4970,6952
TZ4703,MITSUBISHI,CANTER TRUCK,Yokohama - Japan,P-FE315BD,1989/2,MT,White,2WD,2,RHD,3,4D32,Truck,"3,560cc","98,000km",DIESEL,15510,17666
WW8782,SUZUKI,SWIFT,Kobe - Japan,DBA-ZC72S,2014/7,AT,Pearl,2WD,5,RHD,5,K12B,Hatchback,"1,240cc","144,000km",PETROL,1400,2771
UX5616,MITSUBISHI,SUPER GREAT,Yokohama - Japan,KC-FY519NY,1997/5,7MT,White,2WD,2,RHD,2,8DC11,Truck,"17,730cc","774,000km",DIESEL,21970,35612
ME2013,MITSUBISHI,EK WAGON,Yokohama - Japan,DBA-H82W,2012/2,AT,Green(L),2WD,5,RHD,4,3G83,Wagon,650cc,"63,000km",PETROL,790,1961
HF4773,DAIHATSU,MOVE,Kobe - Japan,DBA-LA100S,2014/5,AT,Brown,2WD,5,RHD,4,KF,Hatchback,650cc,"98,000km",PETROL,1050,2321
RM6808,MITSUBISHI,CANTER TRUCK,Hakata - Japan,U-FB308B,1993/8,MT,White,2WD,2,RHD,3,4DR7,Truck,"2,830cc","66,000km",DIESEL,4440,6414
DA9868,MITSUBISHI,CANTER TRUCK,Yokohama - Japan,P-FE315BD,1989/7,MT,Blue,2WD,2,RHD,3,4D32,Truck,"3,560cc","185,000km",DIESEL,14280,16417
RS0917,HINO,RANGER,Hakata - Japan,KC-BU162X,1997/3,MT,White,4WD,2,RHD,2,15B,Truck,"4,100cc","78,000km",DIESEL,8130,10376
RQ9012,MITSUBISHI,CANTER TRUCK,Osaka - Japan,GB-FA510B,1998/9,MT,White,2WD,2,RHD,3,4G63,Truck,"1,990cc","97,000km",PETROL,3240,5194
CR9595,TOYOTA,DYNA,Yokohama - Japan,BKG-XZU504,2011/7,MT,White,2WD,2,RHD,2,N04C,Truck,"4,000cc","208,000km",DIESEL,6070,8069
CV6947,MITSUBISHI,CANTER TRUCK,Hakata - Japan,KC-FE516B,1998/9,MT,White,2WD,2,RHD,3,4D36,Truck,"3,560cc","306,000km",DIESEL,7730,9756
EC5303,TOYOTA,DYNA,Yokohama - Japan,KC-BU162A,1996/5,MT,Blue,4WD,2,RHD,2,15B,Truck,"4,100cc","153,000km",DIESEL,9260,11530
FA5121,TOYOTA,DYNA,Yokohama - Japan,U-BU66D,1990/8,MT,White,2WD,2,RHD,3,14B,Truck,"3,660cc","122,000km",DIESEL,11330,13418
GG0894,TOYOTA,DYNA,Yokohama - Japan,U-BU72DH,1994/1,MT,Green,4WD,2,RHD,2,14B,Truck,"3,660cc","223,000km",DIESEL,10280,12464
NF3607,TOYOTA,DYNA,Yokohama - Japan,LD-RZU300,2005/3,MT,White,2WD,2,RHD,3,3RZ,Truck,"2,690cc","141,000km",PETROL,7200,9218
RZ2904,MITSUBISHI,SUPER GREAT,Hakata - Japan,KC-FV509JXD,2000/2,7MT,Green,2WD,2,RHD,2,8DC11,Truck,"17,730cc","814,000km",DIESEL,9290,21882
SV6253,MITSUBISHI,ROSA,Yokohama - Japan,PDG-BE63DG,2008/12,MT,White,2WD,2,RHD,26,4M50,Bus,"4,890cc","192,000km",DIESEL,12340,18882
VO2565,MITSUBISHI,CANTER TRUCK,Yokohama - Japan,U-FE516BD,1995/2,MT,Blue,2WD,2,RHD,3,4D36,Truck,"3,560cc","129,000km",DIESEL,10100,12167
XZ8206,MITSUBISHI,CANTER TRUCK,Yokohama - Japan,KK-FE51EBD,2000/12,MT,White,2WD,2,RHD,3,4M51,Truck,"5,240cc","190,000km",DIESEL,6680,8691
YV1757,MAZDA,TITAN,Osaka - Japan,KG-SY56T,2002/4,MT,White,2WD,2,RHD,3,WL,Truck,"2,490cc","227,000km",DIESEL,2980,4929
DL8868,TOYOTA,DYNA,Hakata - Japan,KC-BU112D,1998/11,MT,Green,2WD,2,RHD,3,15B,Truck,"4,100cc","155,000km",DIESEL,9790,11852
EU6605,MITSUBISHI,FIGHTER,Osaka - Japan,KC-FH218CD,1995/5,6MT,White,2WD,2,RHD,2,6D17,Truck,"8,200cc","148,000km",DIESEL,20450,25642
AT5187,MITSUBISHI,CANTER TRUCK,Hakata - Japan,U-FE517BD,1994/12,MT,White,2WD,2,RHD,3,4D33,Truck,"4,210cc","112,000km",DIESEL,10500,12574
GU6621,NISSAN,ATLAS TRUCK,Yokohama - Japan,CBF-SQ2F24,2015/5,MT,White,2WD,2,RHD,3,QR20,Truck,"1,990cc","302,000km",PETROL,3400,5356
SV5342,MITSUBISHI,CANTER TRUCK,Hakata - Japan,KK-FE51CBD,2000/3,MT,Blue,2WD,2,RHD,3,4D33,Truck,"4,210cc","196,000km",DIESEL,8500,10539
VV4574,TOYOTA,TOYOACE TRUCK,Yokohama - Japan,TKG-XZU605,2013/1,MT,White,2WD,2,RHD,,,Truck,"4,000cc","223,000km",DIESEL,6920,8934
HK4842,TOYOTA,TOYOACE TRUCK,Yokohama - Japan,PB-XZU341,2006/3,MT,White,2WD,2,RHD,3,S05D,Truck,"4,890cc","498,000km",DIESEL,7550,10494
LS4197,MAZDA,DEMIO,Yokohama - Japan,DBA-DEJFS,2012/3,AT,GRAY(D),2WD,5,RHD,5,P3,Hatchback,"1,290cc","92,000km",PETROL,1420,2791
ZQ5441,TOYOTA,LAND CRUISER PRADO 2018,Osaka - Japan,CBA-TRJ150W,2018/1,AT,Pearl,4WD,5,RHD,,,SUV,"2,700cc","46,000km",PETROL,28770,31312
KA2282,TOYOTA,LAND CRUISER PRADO 2018,Yokohama - Japan,CBA-TRJ150W,2018/3,AT,Pearl,4WD,5,RHD,,,SUV,"2,700cc","61,000km",PETROL,28220,30662
PU6612,TOYOTA,LAND CRUISER PRADO 2018,Yokohama - Japan,CBA-TRJ150W,2018/2,AT,Pearl,4WD,5,RHD,,,SUV,"2,700cc","37,000km",PETROL,27400,29842
EX2133,TOYOTA,LAND CRUISER PRADO 2018,Osaka - Japan,CBA-TRJ150W,2018/5,AT,Silver,4WD,5,RHD,,,SUV,"2,700cc","16,000km",PETROL,26030,28404
XV1352,TOYOTA,HARRIER 2018,Osaka - Japan,DBA-ZSU60W,2018/3,AT,Black,2WD,5,RHD,,,SUV,"2,000cc","57,000km",PETROL,19530,21560
SP8739,TOYOTA,HARRIER 2018,Osaka - Japan,DBA-ZSU60W,2018/10,AT,Pearl,2WD,5,RHD,,,SUV,"2,000cc","78,000km",PETROL,19530,21560
TF2221,TOYOTA,HARRIER 2018,Nagoya - Japan,DBA-ZSU60W,2018/8,AT,Black,2WD,5,RHD,5,3ZR,SUV,"1,980cc","84,000km",PETROL,19180,21206
SH7100,TOYOTA,HARRIER 2018,Osaka - Japan,DBA-ZSU60W,2018/7,AT,Black,2WD,5,RHD,,,SUV,"2,000cc","57,000km",PETROL,19180,21206
JE6232,TOYOTA,HARRIER 2018,Hakata - Japan,DBA-ZSU60W,2018/10,AT,Pearl,2WD,5,RHD,,,SUV,"2,000cc","109,000km",PETROL,19180,21206
MI9100,TOYOTA,HARRIER 2018,Osaka - Japan,DBA-ZSU60W,2018/11,AT,Black,2WD,5,RHD,,,SUV,"2,000cc","78,000km",PETROL,18840,20863
RV0381,TOYOTA,RAV4 2019,Osaka - Japan,6BA-MXAA54,2019/12,AT,Red,4WD,5,RHD,,,SUV,"2,000cc","45,000km",PETROL,18160,20175
TI9862,TOYOTA,RAV4 2019,Hakata - Japan,6BA-MXAA54,2019/6,AT,Pearl,4WD,5,RHD,,,SUV,"2,000cc","127,000km",PETROL,17810,19927
UR5168,TOYOTA,RAV4 2019,Osaka - Japan,6BA-MXAA54,2019/7,AT,Pearl,4WD,5,RHD,,,SUV,"2,000cc","146,000km",PETROL,17810,19929
TV2144,MERCEDES,E CLASS 2018,Osaka - Japan,RBA-213045C,2018/1,AT,White,2WD,4,RHD,,,Sedan,"2,000cc","61,000km",PETROL,16850,18836
CB6903,TOYOTA,HARRIER 2018,Osaka - Japan,DBA-ASU60W,2018/10,AT,Black,2WD,5,RHD,,,SUV,"2,000cc","69,000km",PETROL,16440,18542
WR8145,MAZDA,CX8 2018,Hakata - Japan,6BA-KG5P,2018/11,AT,Silver,2WD,5,RHD,7,PY,SUV,"2,480cc","35,000km",PETROL,15420,17573
CN9808,MERCEDES,C CLASS 2017,Osaka - Japan,RBA-205042,2018/6,AT,Pearl,2WD,4,RHD,,,Sedan,"2,000cc","42,000km",PETROL,15070,16913
JY0837,MERCEDES,C CLASS 2018,Osaka - Japan,RBA-205042,2018/3,AT,Gray,2WD,4,RHD,,,Sedan,"2,000cc","59,000km",PETROL,15070,16913
UH9252,MAZDA,CX8 2018,Yokohama - Japan,6BA-KG5P,2018/11,AT,Pearl,2WD,5,RHD,,,SUV,"2,500cc","49,000km",PETROL,13700,15824
IZ8934,TOYOTA,NOAH 2018,Osaka - Japan,DBA-ZRR80W,2018/1,AT,Pearl,2WD,5,RHD,,,Wagon,"2,000cc","92,000km",PETROL,12860,14910
YT3402,MAZDA,CX5 2018,Osaka - Japan,6BA-KFEP,2018/6,AT,Black,2WD,5,RHD,5,PE,SUV,"1,990cc","92,000km",PETROL,12540,14576
HO5449,MAZDA,CX5 2018,Nagoya - Japan,6BA-KFEP,2018/11,AT,Black,2WD,5,RHD,5,PE,SUV,"1,990cc","45,000km",PETROL,12540,14576
PY1265,MAZDA,CX5 2018,Hakata - Japan,6BA-KFEP,2018/8,AT,GRAY(D),2WD,5,RHD,,,SUV,"2,000cc","41,000km",PETROL,12540,14576
CG7038,MAZDA,CX5 2018,Yokohama - Japan,6BA-KFEP,2018/3,AT,Silver,2WD,5,RHD,,,SUV,"2,000cc","49,000km",PETROL,12540,14576
BR3223,SUBARU,FORESTER 2018,Osaka - Japan,DBA-SJ5,2018/3,AT,Black,4WD,5,RHD,,,SUV,"1,990cc","90,000km",PETROL,12530,14567
WL3606,TOYOTA,PREMIO 2018,Osaka - Japan,DBA-NZT260,2018/2,AT,Pearl,2WD,4,RHD,,,Sedan,"1,500cc","39,000km",PETROL,12130,13826
AQ9017,TOYOTA,PREMIO 2018,Osaka - Japan,DBA-NZT260,2018/2,AT,Silver,2WD,4,RHD,,,Sedan,"1,500cc","26,000km",PETROL,12130,13826
OR3218,MAZDA,CX5 2018,Yokohama - Japan,6BA-KF5P,2018/9,AT,WINE RED,2WD,5,RHD,5,PY,SUV,"2,480cc","73,000km",PETROL,12060,14089
ZD3870,HONDA,VEZEL 2018,Osaka - Japan,DBA-RU1,2018/5,AT,Black,2WD,5,RHD,5,L15B,SUV,"1,490cc","85,000km",PETROL,11810,13614
WI5566,MITSUBISHI,OUTLANDER PHEV 2018,Osaka - Japan,DBA-GF8W,2018/1,AT,Gray,4WD,5,RHD,,,SUV,"2,400cc","107,000km",PETROL,11650,13572
ZU8806,TOYOTA,PREMIO 2018,Nagoya - Japan,DBA-NZT260,2018/1,AT,Pearl,2WD,4,RHD,,,Sedan,"1,500cc","140,000km",PETROL,11510,13198
DW7240,SUBARU,FORESTER 2018,Hakata - Japan,DBA-SJ5,2018/2,AT,Brown,4WD,5,RHD,5,FB20,SUV,"1,990cc","71,000km",PETROL,11100,13116
DT3671,MAZDA,CX5 2017,Osaka - Japan,LDA-KF2P,2018/2,AT,White,,5,RHD,,,SUV,"2,200cc","101,000km",DIESEL,10960,12972
MC8023,MAZDA,CX5 2018,Osaka - Japan,3DA-KF2P,2018/11,AT,Pearl,2WD,5,RHD,,,SUV,"2,200cc","91,000km",DIESEL,10960,12972
NW2314,MAZDA,CX5 2018,Osaka - Japan,3DA-KF2P,2018/10,AT,Pearl,2WD,5,RHD,,,SUV,"2,200cc","100,000km",DIESEL,10960,12972
TO4371,MAZDA,CX5 2018,Osaka - Japan,3DA-KF2P,2018/11,AT,Pearl,2WD,5,RHD,,,SUV,"2,200cc","83,000km",DIESEL,10960,12972
GW7817,MAZDA,CX5 2018,Osaka - Japan,3DA-KF2P,2018/8,AT,Blue(D),,5,RHD,,,SUV,"2,200cc","117,000km",DIESEL,10960,12972
KI5315,MAZDA,CX5 2018,Hakata - Japan,3DA-KF2P,2018/9,AT,Silver,4WD,5,RHD,,,SUV,"2,200cc","138,000km",DIESEL,10960,12972
XQ0985,MAZDA,CX5 2018,Osaka - Japan,3DA-KF2P,2018/12,AT,Pearl,2WD,5,RHD,,,SUV,"2,200cc","122,000km",DIESEL,10960,12972
LO6520,MITSUBISHI,OUTLANDER PHEV 2018,Yokohama - Japan,DLA-GG2W,2018/5,AT,Pearl2,4WD,5,RHD,5,4B11-S61-Y61,SUV,"1,990cc","124,000km",PLUG-IN HYBRID(PETROL),10790,12804
EG0540,TOYOTA,PREMIO 2018,Osaka - Japan,DBA-ZRT260,2018/2,AT,Black,2WD,4,RHD,,,Sedan,"1,800cc","161,000km",PETROL,10280,11953
WS0456,TOYOTA,COROLLA FIELDER 2018,Osaka - Japan,DAA-NKE165G,2018/3,AT,Wine,2WD,5,RHD,,,Station Wagon,"1,500cc","52,000km",HYBRID(PETROL),9800,11466
HK7200,TOYOTA,COROLLA FIELDER 2018,Osaka - Japan,DAA-NKE165G,2018/9,AT,Black,2WD,5,RHD,,,Station Wagon,"1,500cc","68,000km",HYBRID(PETROL),9590,11253
QA5004,TOYOTA,COROLLA FIELDER 2018,Osaka - Japan,DBA-NRE161G,2018/3,AT,Orange,2WD,5,RHD,,,Station Wagon,"1,500cc","66,000km",PETROL,9400,10958
HC2257,VOLKSWAGEN,GOLF 2018,Nagoya - Japan,DBA-AUCJZ,2018/5,AT,Black,2WD,5,RHD,,,Hatchback,"1,200cc","84,000km",PETROL,9250,10910
OP5600,TOYOTA,COROLLA FIELDER 2017,Osaka - Japan,DAA-NKE165G,2018/3,AT,White,2WD,5,RHD,,,Station Wagon,"1,500cc","92,000km",HYBRID(PETROL),8910,10565
NB9939,TOYOTA,COROLLA FIELDER 2018,Nagoya - Japan,DBA-AUCJZ,2018/9,AT,White,2WD,5,RHD,5,CJZ,Station Wagon,"1,190cc","62,000km",PETROL,8090,9844
LT8248,TOYOTA,COROLLA FIELDER 2018,Osaka - Japan,DBA-NRE161G,2018/1,AT,Blue,2WD,5,RHD,,,Station Wagon,"1,500cc","145,000km",PETROL,8050,9592
LT7138,NISSAN,XTRAIL 2018,Yokohama - Japan,DAA-HT32,2018/2,AT,Orange,2WD,5,RHD,,,SUV,"2,000cc","98,000km",HYBRID(PETROL),7550,9514
QE7860,TOYOTA,COROLLA FIELDER 2018,Nagoya - Japan,DAA-NKE165G,2018/2,AT,Silver,2WD,5,RHD,5,1NZ-1LM,Station Wagon,"1,490cc","168,000km",HYBRID(PETROL),7400,9037
IT7933,TOYOTA,COROLLA FIELDER 2018,Nagoya - Japan,DAA-NKE165G,2018/1,AT,White,2WD,5,RHD,,,Station Wagon,"1,500cc","203,000km",HYBRID(PETROL),7200,8835
