Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
Nissan,Xtrail,2016,123000,2000,Petrol Hybrid,Automatic,Very Good,4WD,180,240,10,SUV,,2589999
Land rover,Discovery IV,2016,125000,3000,Diesel,Automatic,Very Good,4WD,255,600,7,SUV,,7299999
Mitsubishi,EK Wagon,2015,104000,660,Petrol,Automatic,Very Good,2WD,49,57,12,Hatchback,,819999
Mercedes,C200,2016,58000,2000,Petrol,Automatic,Very Good,2WD,181,300,8,Saloon,,3999999
Mercedes,E300,2010,74000,3000,Petrol,Automatic,Very Good,2WD,228,300,7.4,Saloon,,2249999
Audi,A5,2016,90000,2000,Petrol,Automatic,Very Good,AWD,208,350,7,Saloon,,3599999
Mitsubishi,Galant,2014,95000,2000,Petrol,Automatic,Very Good,2WD,156,199,8,Station Wagon,,1469999
Suzuki,Wagon R,2016,101000,660,Petrol,Automatic,Very Good,2WD,64,84,15,Hatchback,,879999
Nissan,Xtrail,2015,138000,2000,Petrol,Automatic,Very Good,4WD,180,240,10,SUV,,2049999
Bmw,525i,2005,202000,2500,Petrol,Automatic,Very Good,2WD,192,245,8.5,Saloon,,1399999
Mercedes,GLE450,2019,70000,3000,Petrol,Automatic,Very Good,AWD,367,500,7,SUV,,14999999
Porsche,Macan,2017,85000,3000,Petrol,Automatic,Very Good,AWD,335,460,4.8,SUV,,5899999
Audi,A4,2016,128000,2000,Petrol,Automatic,Very Good,2WD,187,320,7.2,Station Wagon,,2749999
Nissan,Note,2015,53000,1600,Petrol,Manual,Excellent,2WD,109,145,6,Hatchback,,1449999
Toyota,Vitz,2008,337000,1500,Petrol,Automatic,Very Good,2WD,107,147,10,Hatchback,,679999
Mercedes,GLC,2016,30000,2000,Petrol,Automatic,Very Good,AWD,211,350,8,SUV,,5799999
Toyota,Landcruiser,2015,103000,2700,Petrol,Automatic,Very Good,4WD,167,270,9,SUV,,3949999
Subaru,Levorg,2016,116000,1600,Petrol,Automatic,Very Good,AWD,167,250,8,Station Wagon,,1899999
Mercedes,C200,2016,77000,2000,Petrol,Automatic,Very Good,2WD,184,350,9,Saloon,,4599999
Toyota,Hilux,2010,257310,2500,Diesel,Manual,Very Good,4WD,144,345,8,Truck,,2099999
Lexus,Gs,2010,195789,3500,Petrol,Automatic,Very Good,2WD,303,371,7,Saloon,,1299999
FAW,Faw,2014,104241,3200,Diesel,Automatic,Very Good,4WD,240,470,12,Truck,,1549999
Porsche,Cayenne,2012,132261,3600,Petrol,Automatic,Very Good,AWD,296,400,7,SUV,,3799999
Toyota,Porte,2016,54000,1300,Petrol,Automatic,Very Good,2WD,114,185,11,Van,,1099999
Toyota,Harrier,2007,152614,2400,Petrol,Automatic,Very Good,2WD,173,223,10,SUV,,1369999
Volkswagen,Touareg,2008,109000,3600,Petrol,Automatic,Very Good,AWD,237,360,8,SUV,,1919999
Mazda,Cx5,2015,129000,2200,Diesel,Automatic,Average,AWD,173,418,8.3,SUV,,1999999
Audi,A6,2015,68000,2000,Petrol,Automatic,Very Good,2WD,180,320,8,Saloon,,3249999
Mazda,Axela,2015,57000,1500,Petrol,Automatic,Very Good,2WD,109,144,9,Hatchback,,1849999
Nissan,Xtrail,2016,110569,2000,Petrol,Automatic,Very Good,4WD,180,240,10,SUV,,2599999
Volkswagen,Golf TSI,2016,129170,1400,Petrol,Automatic,Very Good,2WD,134,200,8,Hatchback,,1999999
Honda,Fit,2016,151633,1500,Petrol Hybrid,Automatic,Very Good,2WD,134,134,11,Hatchback,,1489999
Chevrolet,Aveo,2002,95000,1200,Petrol,Automatic,Very Good,2WD,72,104,13,Saloon,,489999
Porsche,Cayenne,2015,72000,3600,Petrol,Automatic,Very Good,AWD,440,600,4.9,SUV,,8899999
Toyota,Harrier,2015,107000,2000,Petrol,Automatic,Very Good,2WD,155,185,9,SUV,,3199999
Volkswagen,Polo,2016,127000,1800,Petrol,Automatic,Very Good,2WD,189,250,6.9,Hatchback,,2549999
Mazda,Atenza,2016,92360,2200,Diesel,Automatic,Very Good,2WD,173,420,7.8,Saloon,,2449999
Nissan,Xtrail,2016,146094,2000,Petrol,Automatic,Very Good,4WD,180,240,10,SUV,,2599999
Mitsubishi,Pajero,2009,243632,3000,Petrol,Automatic,Average,4WD,178,261,9,SUV,,1499999
Toyota,Axio,2016,117093,1500,Petrol,Automatic,Very Good,2WD,109,141,11,Saloon,,1649999
Nissan,Teana,2006,218847,2300,Petrol,Automatic,Average,2WD,171,225,10,Saloon,,599999
Volkswagen,Jetta,2008,302000,2000,Petrol,Automatic,Average,2WD,200,300,10,Saloon,,699999
Toyota,Esquire,2016,156899,2000,Petrol,Automatic,Very Good,2WD,150,193,9,Van,,2549999
Bmw,523I,2011,168656,2000,Petrol,Automatic,Very Good,2WD,241,350,8,Saloon,,1999999
Bmw,320i,2010,197464,2000,Petrol,Automatic,Very Good,2WD,170,210,9,Station Wagon,,1149999
Mitsubishi,Canter,2016,298478,4200,Diesel,Automatic,Very Good,4WD,143,362,11,Truck,,2499999
Alfa Romea,Giulietta,2016,163382,1400,Petrol,Automatic,Very Good,2WD,160,230,7.7,Hatchback,,1799999
Subaru,Legacy,2005,173533,2000,Petrol,Automatic,Average,AWD,240,345,8,Station Wagon,,899999
Subaru,Outback,2010,134622,2500,Petrol,Automatic,Very Good,AWD,173,235,8.4,Station Wagon,,1349999
Audi,Q5,2014,89156,2000,Petrol,Automatic,Very Good,AWD,222,350,8,SUV,,3399999
Toyota,Avensis,2015,162405,1800,Petrol,Automatic,Very Good,2WD,129,161,10,Station Wagon,,1799999
Subaru,Outback,2015,178525,2500,Petrol,Automatic,Very Good,AWD,173,235,8,Station Wagon,,2699999
Daihatsu,Mira,2016,147696,660,Petrol,Automatic,Very Good,2WD,58,68,17.5,Hatchback,,839999
Subaru,WRX,2015,128000,2000,Petrol,Automatic,Very Good,AWD,300,400,7,Saloon,,2199999
Renault,Lutecia,2016,163695,1600,Petrol,Automatic,Very Good,2WD,217,280,6.7,Hatchback,,1699999
Isuzu,D-max,2020,110505,2500,Diesel,Manual,Very Good,4WD,161,400,8,Truck,,4249999
Toyota,Landcruiser,2019,43608,2700,Petrol,Automatic,Very Good,4WD,167,270,9,SUV,,6299999
Audi,A4,2015,179226,2000,Petrol,Automatic,Very Good,AWD,220,350,6.5,Station Wagon,,3449999
Volkswagen,Sharan,2015,73898,1400,Petrol,Automatic,Very Good,2WD,148,170,8,Van,,1799999
Subaru,Outback,2016,111374,2500,Petrol,Automatic,Very Good,AWD,173,235,8,Station Wagon,,3399999
Toyota,Landcruiser,2007,167152,3000,Diesel,Automatic,Very Good,4WD,178,420,8,SUV,,1999999
Mazda,Cx5,2016,99153,2500,Petrol,Automatic,Very Good,2WD,187,258,8.7,SUV,,3249999
Nissan,Juke,2015,85000,1500,Petrol,Automatic,Very Good,2WD,113,150,10,SUV,,1349999
Toyota,Hiace,2014,229319,2700,Petrol,Automatic,Average,2WD,167,269,10,Van,,2399999
Toyota,Isis,2012,135653,1800,Petrol,Automatic,Average,2WD,130,170,12,Station Wagon,,879999
Volkswagen,Touareg,2012,151446,3600,Petrol,Automatic,Very Good,4WD,276,360,7.8,SUV,,2749999
Mazda,Cx5,2014,149668,2200,Diesel,Automatic,Very Good,AWD,173,418,8.3,SUV,,2399999
Mitsubishi,Outlander,2010,133000,2400,Petrol,Automatic,Very Good,2WD,201,230,9,SUV,,1549999
Peugeot,Boxer,2015,30143,2200,Diesel,Manual,Very Good,2WD,120,320,9,Van,,2499999
Land rover,Range Rover Sport,2017,44153,3000,Diesel,Automatic,Very Good,AWD,302,700,7.3,SUV,,8999999
Nissan,Juke,2016,52000,1500,Petrol,Automatic,Very Good,2WD,113,150,12,Hatchback,,1649999
Subaru,Forester,2016,177823,2000,Petrol,Automatic,Very Good,AWD,146,196,8,SUV,,3299999
Nissan,Note,2016,102123,1200,Petrol,Automatic,Very Good,2WD,78,106,10,Hatchback,,1149999
Audi,A6,2016,72855,2000,Petrol,Automatic,Very Good,AWD,220,350,7.8,Saloon,,3499999
Subaru,Forester,2016,94809,2000,Petrol,Automatic,Very Good,AWD,146,196,10,SUV,,3299999
Toyota,Ractis,2008,291480,1500,Petrol,Automatic,Average,2WD,110,137,11,Hatchback,,849999
Toyota,Harrier,2014,85976,2000,Petrol,Automatic,Very Good,2WD,155,185,8,SUV,,2899999
Mercedes,C200,2015,125745,2000,Petrol,Automatic,Very Good,2WD,184,350,9,Saloon,,3249999
Subaru,Legacy,2009,103253,2500,Petrol,Automatic,Very Good,AWD,173,235,8,Station Wagon,,1169999
Mercedes,E250,2014,70489,2000,Petrol,Automatic,Very Good,2WD,211,250,7.4,Saloon,,3099999
Nissan,Xtrail,2016,174879,2000,Petrol,Automatic,Very Good,2WD,180,240,10,SUV,,2499999
Toyota,Allion,2007,180816,1800,Petrol,Automatic,Average,2WD,110,145,9.8,Saloon,,749999
Daihatsu,Mira,2016,95306,660,Petrol,Automatic,Very Good,2WD,58,68,17.5,Hatchback,,890000
Volvo,XC60,2018,46100,2000,Petrol,Automatic,Very Good,AWD,251,350,8,SUV,,5649999
Toyota,Hilux,2008,151443,3000,Petrol,Automatic,Average,4WD,188,300,8,Pickup,,2049999
Ford,Ranger,2019,57121,3200,Diesel,Automatic,Very Good,4WD,197,470,9,Truck,,7799999
Audi,Q5,2017,59000,2000,Petrol,Automatic,Very Good,AWD,252,370,8,SUV,,5349999
Toyota,Probox / Succeed,2016,61000,1500,Petrol,Automatic,Very Good,4WD,109,141,12,Station Wagon,,1349999
Mazda,Demio,2016,109925,1300,Petrol,Automatic,Very Good,2WD,94,102,12,Hatchback,,1349999
Audi,A6,2012,125719,2000,Petrol,Automatic,Average,2WD,180,320,8,Saloon,,2049999
Peugeot,2008,2017,88000,1200,Petrol,Automatic,Very Good,2WD,134,240,11.4,SUV,,1879999
Peugeot,308,2016,29204,1200,Petrol,Automatic,Very Good,2WD,128,230,10,Hatchback,,1849999
Honda,Fit,2016,82306,1500,Petrol Hybrid,Automatic,Very Good,2WD,120,145,12,Hatchback,,1569999
Mitsubishi,Fuso F1,2018,161221,4000,Diesel,Automatic,Average,4WD,170,520,15,Truck,,3899999
Peugeot,208,2017,109530,1200,Petrol,Automatic,Very Good,2WD,128,230,10,Hatchback,,1299999
Audi,Q5,2016,83641,2000,Petrol,Automatic,Very Good,AWD,222,350,8,SUV,,4399999
Audi,Q7,2007,253014,3000,Diesel,Automatic,Average,AWD,233,500,8,SUV,,1799999
Isuzu,NQR,2020,94169,5000,Diesel,Manual,Average,4WD,215,612,10,Truck,,3849999
Suzuki,Solio,2011,329732,1242,Petrol,Automatic,Average,2WD,91,118,12,Hatchback,,619999
Volkswagen,Passat,2016,79698,2000,Petrol,Automatic,Very Good,2WD,190,320,8,Station Wagon,,2499999
Toyota,Fielder,2016,84751,1800,Petrol,Automatic,Very Good,4WD,131,164,11,Station Wagon,,2149999
Mitsubishi,Galant,2014,133294,2000,Petrol,Automatic,Very Good,4WD,240,343,8,Station Wagon,,1449999
Mercedes,GLC,2016,29269,2000,Petrol,Automatic,Very Good,AWD,208,350,8,SUV,,5999999
Audi,Q5,2016,31572,2000,Petrol,Automatic,Very Good,AWD,222,350,8,SUV,,4499999
Audi,A5,2016,90403,2000,Petrol,Automatic,Very Good,AWD,208,350,8,Saloon,,3649999
Volvo,XC60,2016,84117,2000,Diesel,Automatic,Very Good,2WD,179,400,8,SUV,,3849999
Toyota,Hiace,2012,302000,2700,Petrol,Automatic,Very Good,2WD,167,269,10,Van,,1479999
Volvo,S60,2017,47453,1600,Petrol,Automatic,Very Good,2WD,148,240,8,Saloon,,2479999
Toyota,Vanguard,2010,208584,2400,Petrol,Automatic,Average,4WD,176,250,9,SUV,,1629999
Nissan,Latio,2014,20696,1500,Petrol,Automatic,Very Good,2WD,109,145,10,Saloon,,869000
Land rover,Discovery IV,2016,92837,3000,Diesel,Automatic,Very Good,4WD,254,600,8,SUV,,7199999
Toyota,Landcruiser 200 series,2011,138000,4600,Petrol,Automatic,Very Good,4WD,314,450,10,SUV,,5849999
Audi,Q3,2016,104000,2000,Petrol,Automatic,Very Good,AWD,217,650,7.5,SUV,,3799999
Toyota,Mark X,2016,79449,2500,Petrol,Automatic,Very Good,2WD,200,243,8,Saloon,,3299999
Mazda,Verisa,2008,175927,1500,Petrol,Automatic,Very Good,2WD,113,140,12,Hatchback,,665000
Audi,A6,2012,99983,2000,Petrol,Automatic,Very Good,2WD,211,350,8.5,Saloon,,2249999
Mercedes,GLC,2016,82311,2000,Petrol,Automatic,Very Good,AWD,208,350,6,SUV,,5999999
Subaru,WRX,2014,102654,2000,Petrol,Automatic,Very Good,AWD,300,400,5.4,Saloon,,1949999
Audi,A4,2013,91738,2000,Petrol,Automatic,Very Good,2WD,180,320,8,Saloon,,2249999
Mazda,Atenza,2016,130083,2200,Diesel,Automatic,Very Good,2WD,173,310,8,Saloon,,2549999
Mazda,Atenza,2016,164988,2200,Diesel,Automatic,Very Good,2WD,173,310,8.3,Saloon,,2549999
Mazda,Cx5,2017,80000,2200,Diesel,Automatic,Very Good,2WD,173,418,8.3,SUV,,3249999
Subaru,Outback,2016,131255,2500,Petrol,Automatic,Very Good,AWD,178,235,8.5,Station Wagon,,3349999
Volvo,V60,2018,96254,1600,Petrol,Automatic,Very Good,2WD,152,250,8.6,Station Wagon,,2499999
Mazda,Cx5,2016,52322,2200,Diesel,Automatic,Very Good,2WD,173,418,8.3,SUV,,2849999
Mazda,Axela,2016,86341,1500,Petrol,Automatic,Very Good,2WD,109,144,12,Saloon,,1949999
Nissan,DAYZ,2016,25860,660,Petrol,Automatic,Very Good,2WD,46,56,13,Hatchback,,819999
Toyota,Landcruiser 200 series,2008,73802,4500,Diesel,Automatic,Very Good,4WD,282,650,7,SUV,,8199999
Toyota,Landcruiser,2005,142514,3000,Diesel,Automatic,Very Good,4WD,178,420,11,SUV,,2349999
Lexus,RX300,2003,279361,3000,Petrol,Automatic,Average,AWD,204,283,10,SUV,,950000
Mazda,Cx5,2014,113711,2200,Diesel,Automatic,Very Good,2WD,173,418,8.3,SUV,,1980000
Audi,Q5,2016,28226,2000,Petrol,Automatic,Very Good,AWD,222,350,8,SUV,,4499999
Peugeot,3008,2017,84565,1600,Petrol,Automatic,Very Good,2WD,163,240,7,SUV,,3849999
Mazda,Cx5,2016,67381,2200,Diesel,Automatic,Very Good,AWD,173,418,8.3,SUV,,2849999
Audi,Q5,2016,67635,2000,Petrol,Automatic,Very Good,AWD,220,350,6,SUV,,4499999
Mercedes,C180,2017,97000,1600,Petrol,Automatic,Very Good,2WD,156,250,9,Saloon,,3699999
Nissan,March,2016,14535,1200,Petrol,Automatic,Very Good,2WD,78,105,12,Hatchback,,965000
Nissan,Note,2016,45550,1200,Petrol,Automatic,Very Good,2WD,78,106,12,Hatchback,,1190000
Bmw,535i,2011,97494,3000,Petrol,Automatic,Very Good,2WD,302,400,5.6,Saloon,,1949999
Nissan,March,2015,43519,1200,Petrol,Automatic,Very Good,2WD,78,105,12,Hatchback,,865000
Toyota,Axio,2016,100000,1500,Petrol,Automatic,Very Good,2WD,103,132,12,Saloon,,1639999
Toyota,Vitz,2016,150722,1300,Petrol,Automatic,Very Good,2WD,94,102,12,Hatchback,,1259999
Toyota,Probox / Succeed,2016,118129,1500,Petrol,Automatic,Very Good,2WD,109,141,11.7,Station Wagon,,1269999
Toyota,Harrier,2016,48512,2000,Petrol,Automatic,Very Good,2WD,155,185,9,SUV,,3749999
Subaru,Forester,2011,110000,2000,Petrol,Automatic,Very Good,AWD,146,196,10,Station Wagon,,1529999
Porsche,Cayenne,2014,131603,3600,Petrol,Automatic,Very Good,AWD,300,400,7.7,SUV,,4149999
Toyota,Fielder,2015,175884,1500,Petrol,Automatic,Average,2WD,110,145,11,Station Wagon,,1335000
Peugeot,308,2016,70872,1200,Petrol,Automatic,Very Good,2WD,128,230,9,Hatchback,,1649999
Lexus,IS,2017,88663,2500,Petrol Hybrid,Automatic,Very Good,2WD,219,221,8.5,Saloon,,3599999
Toyota,Passo,2016,149921,1000,Petrol,Automatic,Very Good,2WD,74,94,12,Hatchback,,1149999
Mazda,Axela,2016,111160,1500,Petrol,Automatic,Excellent,2WD,109,144,12,Saloon,,2099999
Audi,SQ5,2017,42042,3000,Petrol,Automatic,Excellent,AWD,354,469,5.3,SUV,,5599999
Mercedes,GLE350,2017,47134,3000,Diesel,Automatic,Excellent,AWD,255,620,6,Coupe,,10799999
Mercedes,E250,2014,122898,2000,Petrol,Automatic,Very Good,2WD,211,350,7.4,Saloon,,3299999
Lexus,RX450h,2012,99118,3500,Petrol Hybrid,Automatic,Very Good,4WD,327,350,7,SUV,,4499999
Daihatsu,move,2016,104360,650,Petrol,Automatic,Excellent,2WD,51,64,15,Hatchback,,839999
Honda,Fit,2015,128030,1300,Petrol,Automatic,Very Good,2WD,97,130,10,Hatchback,,1449999
Subaru,Outback,2016,78459,2500,Petrol,Automatic,Excellent,AWD,173,235,8.4,Station Wagon,,2999999
Ford,Ranger,2011,400692,2500,Diesel,Manual,Average,4WD,141,330,12.5,Pickup,,1199999
Honda,Fit shuttle,2016,169241,1500,Petrol Hybrid,Automatic,Excellent,2WD,120,145,12,Station Wagon,,1549999
Toyota,Sienta,2016,70480,1500,Petrol,Automatic,Excellent,2WD,110,128,11,Hatchback,,1499999
Honda,Vezel,2016,125135,1500,Petrol,Automatic,Excellent,2WD,129,155,9,SUV,,2599999
Jeep,Grand cherokee,2016,98694,3600,Petrol,Automatic,Excellent,4WD,286,347,7.2,SUV,,5549999
Mazda,Atenza,2016,142737,2200,Diesel,Automatic,Excellent,2WD,173,310,8,Station Wagon,,2199999
Mazda,Atenza,2016,106034,2200,Diesel,Automatic,Excellent,2WD,173,310,8.1,Station Wagon,,2099999
Toyota,Auris,2016,37192,1200,Petrol,Automatic,Excellent,2WD,116,185,10.5,Hatchback,,1899999
Toyota,Sienta,2016,126462,1500,Petrol,Automatic,Very Good,2WD,110,128,11,Hatchback,,1250000
Bmw,X3,2016,57923,2000,Diesel,Automatic,Excellent,4WD,188,400,8,SUV,,4099999
Suzuki,Swift,2016,106133,1200,Petrol,Automatic,Excellent,2WD,92,130,11,Hatchback,,1350000
Mazda,Demio,2016,125573,1500,Diesel,Automatic,Excellent,2WD,105,220,11,Hatchback,,1290000
Nissan,Skyline,2015,137368,2000,Petrol,Automatic,Very Good,2WD,208,350,6.9,Saloon,,1999999
Toyota,Landcruiser 200 series,2011,142574,4600,Petrol,Automatic,Very Good,4WD,314,450,10,SUV,,6449999
Toyota,Noah,2016,132394,2000,Petrol,Automatic,Excellent,2WD,150,192,11,Van,,2399999
Mercedes,GLA,2016,138732,2000,Petrol,Automatic,Excellent,4WD,208,350,7.5,Hatchback,,3699999
Toyota,Passo,2016,101657,1200,Petrol,Automatic,Excellent,2WD,71,94,15,Hatchback,,1149999
Volkswagen,Golf Alltrack,2016,175803,1800,Petrol,Automatic,Excellent,AWD,177,280,8,Station Wagon,,2249999
Toyota,Harrier,2017,104848,2000,Petrol,Automatic,Excellent,2WD,155,185,9,SUV,,3849999
Mercedes,C250,2016,70000,2000,Petrol,Automatic,Excellent,2WD,211,350,6.8,Saloon,,4599999
Toyota,Voxy,2016,70252,2000,Petrol,Automatic,Excellent,2WD,152,250,11,Station Wagon,,2499999
Land rover,Defender,2010,154288,2500,Diesel,Automatic,Average,4WD,122,360,12,Station Wagon,,4299999
Toyota,Hilux,2018,75914,2400,Diesel,Automatic,Excellent,4WD,150,343,10,Pickup,,6199999
Mazda,Bongo,2013,210980,1500,Petrol,Automatic,Average,2WD,98,130,12,Van,,829999
Mazda,Demio,2016,80000,1300,Petrol,Automatic,Very Good,2WD,94,102,11,Hatchback,,1299999
Toyota,Harrier,2017,84742,2000,Petrol,Automatic,Excellent,4WD,151,193,10,SUV,,3949999
Daihatsu,move,2016,36758,660,Petrol,Automatic,Excellent,2WD,63,92,13,Hatchback,,859999
Toyota,Allion,2016,49506,2000,Petrol,Automatic,Excellent,2WD,152,196,10,Saloon,,2449999
Audi,A3,2016,70500,1400,Petrol,Automatic,Excellent,2WD,150,250,8,Hatchback,,2399999
Subaru,Forester,2000,184000,2000,Petrol,Automatic,Very Good,AWD,150,180,13,Station Wagon,,629999
Volkswagen,Tiguan,2017,86090,1400,Petrol,Automatic,Excellent,AWD,148,249,9.5,SUV,,3999999
Suzuki,Ignis Hybrid,2016,103142,1200,Petrol Hybrid,Automatic,Excellent,2WD,90,120,12.7,Hatchback,,1349999
Subaru,Levorg,2016,166345,2000,Petrol,Automatic,Excellent,AWD,300,400,6,Station Wagon,,2499999
Volkswagen,Golf TSI,2016,91681,1400,Petrol,Automatic,Excellent,2WD,122,200,8,Hatchback,,2169999
Mercedes,GLC,2016,54000,2000,Petrol,Automatic,Excellent,4WD,208,350,6,SUV,,6199999
Nissan,Note,2017,78013,1200,Petrol,Automatic,Very Good,2WD,97,147,12,Hatchback,,1199999
Subaru,Forester XT,2016,59384,2000,Petrol,Automatic,Very Good,AWD,183,330,10,SUV,,3499999
Toyota,Corolla,2016,119226,1500,Petrol,Automatic,Excellent,2WD,110,128,,Saloon,,1729999
Mazda,Atenza,2016,101216,2200,Diesel,Automatic,Excellent,2WD,173,310,8.1,Saloon,,2349999
Mazda,Atenza,2016,161570,2500,Petrol,Automatic,Excellent,2WD,184,248,8.3,Saloon,,2499999
Nissan,Teana,2012,118245,2000,Petrol,Automatic,Average,2WD,172,228,6,Saloon,,1349999
Toyota,Passo,2015,69607,1200,Petrol,Automatic,Very Good,2WD,71,94,15,Hatchback,,890000
Volkswagen,Golf TSI,2016,52625,1400,Petrol,Automatic,Excellent,2WD,122,200,8,Hatchback,,2049999
Toyota,Hilux,2018,41000,2400,Diesel,Automatic,Excellent,4WD,150,343,10,Pickup,,6299999
Subaru,Legacy,2016,97733,2500,Petrol,Automatic,Excellent,AWD,175,245,8,Saloon,,2599999
Toyota,Porte,2011,49599,1500,Petrol,Automatic,Very Good,2WD,108,141,12,Hatchback,,740000
Nissan,Xtrail,2017,115619,2000,Petrol,Automatic,Excellent,2WD,180,240,9,SUV,,2599999
Toyota,Vanguard,2012,187042,2400,Petrol,Automatic,Very Good,2WD,176,250,9,SUV,,1799999
Jeep,Grand cherokee,2016,60000,3000,Diesel,Automatic,Very Good,4WD,240,569,6,SUV,,4999999
Mazda,Cx5,2017,70000,2200,Diesel,Automatic,Excellent,2WD,173,418,8.3,SUV,,3399999
Mazda,Axela,2016,75000,2200,Diesel,Automatic,Excellent,2WD,173,418,8.3,Hatchback,,1999999
Audi,Q5,2016,70000,2000,Petrol,Automatic,Excellent,AWD,220,350,6,SUV,,4299999
Toyota,Isis,2016,46497,1800,Petrol,Automatic,Excellent,2WD,130,170,12,Station Wagon,,1750000
Honda,Fit shuttle,2016,96350,1500,Petrol,Automatic,Excellent,2WD,120,145,12,Station Wagon,,1699999
Toyota,Landcruiser 200 series,2016,69580,4600,Petrol,Automatic,Excellent,4WD,314,450,10,SUV,,11199999
Nissan,Note,2016,100388,1200,Petrol,Automatic,Excellent,2WD,97,147,10,Hatchback,,1170000
Peugeot,2008,2016,108425,1200,Petrol,Automatic,Excellent,2WD,134,240,11.4,SUV,,1870000
Nissan,Elgrand,2012,137538,2500,Petrol,Automatic,Very Good,2WD,168,245,7,Van,,1349999
Mazda,Cx5,2017,101417,2200,Diesel,Automatic,Excellent,AWD,173,418,6.5,SUV,,3649999
Subaru,XV,2016,156905,2000,Petrol,Automatic,Excellent,2WD,184,196,9.7,SUV,,2399999
Mazda,Axela,2016,164349,2200,Diesel,Automatic,Excellent,2WD,175,418,8,Saloon,,2100000
Bmw,318i,2004,145509,2000,Petrol,Automatic,Average,2WD,145,200,8.7,Saloon,,749999
Mazda,Atenza,2016,101615,2200,Diesel,Automatic,Excellent,2WD,173,310,8.1,Saloon,,2199999
Toyota,Landcruiser 200 series,2017,40889,4600,Petrol,Automatic,Excellent,4WD,314,450,10,SUV,,11999999
Toyota,Auris,2016,47019,1500,Petrol,Automatic,Excellent,2WD,100,148,9,Hatchback,,1980000
Suzuki,Jimny,2016,191977,660,Petrol,Automatic,Excellent,4WD,61,106,12,SUV,,1950000
Mazda,Cx5,2017,109822,2200,Diesel,Automatic,Excellent,AWD,173,418,6.5,SUV,,3499999
Mazda,Cx5,2017,41785,2000,Petrol,Automatic,Excellent,2WD,163,213,6.5,SUV,,3550000
Audi,A5,2015,97465,2000,Petrol,Automatic,Excellent,AWD,220,350,6,Coupe,,2999999
Mercedes,GLC,2016,89710,2000,Petrol,Automatic,Excellent,AWD,208,350,6,SUV,,5999999
Audi,Q5,2016,87581,2000,Petrol,Automatic,Excellent,4WD,220,350,6,SUV,,4549999
Volkswagen,Golf Variant,2016,107737,1400,Petrol,Automatic,Excellent,2WD,150,250,6,Station Wagon,,2249999
Mitsubishi,Outlander,2016,121774,2400,Petrol,Automatic,Excellent,4WD,201,230,9.2,SUV,,3250000
Audi,Q5,2016,28114,2000,Petrol,Automatic,Excellent,AWD,220,350,6,SUV,,4499999
Audi,Q5,2016,113833,2000,Petrol,Automatic,Excellent,4WD,220,350,6,SUV,,4150000
Mercedes,C200,2014,85550,2000,Petrol,Automatic,Very Good,2WD,184,350,10,Saloon,,2450000
Bmw,218i,2016,102987,1500,Petrol,Automatic,Excellent,2WD,135,220,8,Station Wagon,,1950000
Bmw,X5,2015,137784,3000,Petrol,Automatic,Excellent,4WD,302,400,7,SUV,,6299999
Toyota,Majesta,2005,106014,4300,Petrol,Automatic,Very Good,AWD,280,430,6.7,Saloon,,999999
Audi,A5,2016,72843,2000,Petrol,Automatic,Excellent,AWD,220,350,7.8,Saloon,,3599999
Volvo,V40,2016,28654,1600,Petrol,Automatic,Excellent,2WD,152,250,8.4,Hatchback,,2049999
Audi,Q5,2016,65730,2000,Petrol,Automatic,Excellent,AWD,220,350,7.8,SUV,,4499999
Bmw,X3,2016,113492,2000,Diesel,Automatic,Excellent,AWD,187,405,6,SUV,,4250000
Mercedes,CLA,2015,63931,1600,Petrol,Automatic,Excellent,2WD,122,260,8.9,Saloon,,3499999
Peugeot,308,2016,75476,1200,Petrol,Automatic,Excellent,2WD,128,230,15,Hatchback,,1649999
Mercedes,C200,2016,43112,2000,Petrol,Automatic,Excellent,2WD,180,300,6.8,Saloon,,4449999
Mazda,Cx5,2016,65544,2000,Petrol,Automatic,Excellent,2WD,163,213,6.5,SUV,,3100000
Nissan,AD Van,2015,145427,1500,Petrol,Automatic,Excellent,2WD,99,134,14,Station Wagon,,880000
Audi,A4,2015,139240,2000,Petrol,Automatic,Excellent,2WD,220,350,7,Saloon,,2349999
Jaguar,XJ,2014,32000,2000,Petrol,Automatic,Excellent,2WD,240,340,6.6,Saloon,,4499999
Volkswagen,Tiguan,2017,53022,1400,Petrol,Automatic,Excellent,2WD,148,250,9.5,SUV,,3850000
Toyota,Passo,2016,31700,1200,Petrol,Automatic,Excellent,2WD,71,94,15,Hatchback,,1200000
Subaru,Forester,2016,107830,2000,Petrol,Automatic,Excellent,AWD,155,186,7,SUV,,3250000
Bmw,X6,2009,185284,3000,Diesel,Automatic,Very Good,4WD,282,580,6.1,SUV,,2499999
Toyota,Passo,2017,102882,1000,Petrol,Automatic,Excellent,2WD,71,94,14,Hatchback,,1149999
Toyota,Harrier,2016,48000,2000,Petrol,Automatic,Excellent,4WD,151,193,10,SUV,,3999999
Audi,Q5,2016,31537,2000,Petrol,Automatic,Excellent,AWD,220,350,7.9,SUV,,4449999
